BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,1.0,0.21935577904095613
1,0.78956866,0.44197322652050175
2,1.0,0.10390135435617547
3,0.883825,0.2192674360260913
4,1.0,0.10390135435617547
5,1.0,0.10390135435617547
6,1.0,0.10390135435617547
7,0.95911753,0.2639166428775335
8,1.0,0.10656555577728996
9,1.0,0.07870474477175624
10,1.0,0.10381741062411634
11,1.0,0.10030518819938962
12,1.0,0.10394337714863498
13,1.0,0.26153846153846155
14,1.0,0.10390135435617547
15,1.0,0.10385936552838958
16,1.0,0.10390135435617547
17,1.0,0.10390135435617547
18,1.0,0.10390135435617547
19,0.99728817,0.09825847846012832
20,1.0,0.35113762486126526
21,1.0,0.10390135435617547
22,1.0,0.10390135435617547
23,0.9676868,0.27872141233114883
24,1.0,0.10390135435617547
25,1.0,0.31199131850244166
26,1.0,0.10390135435617547
27,1.0,0.10390135435617547
28,1.0,0.10390135435617547
29,1.0,0.10981496379726469
30,0.77476275,0.5896197327852004
31,1.0,0.10390135435617547
32,1.0,0.10390135435617547
33,1.0,0.10349706893066504
34,1.0,0.10394337714863498
35,0.9530683,0.08255633255633256
36,1.0,0.10390135435617547
37,1.0,0.10390135435617547
38,0.96613544,0.3843700159489633
39,0.6678762,0.3623140495867769
40,1.0,0.020938446014127143
41,1.0,0.10758620689655173
42,1.0,0.10390135435617547
43,1.0,0.10390135435617547
44,1.0,0.10394337714863498
45,1.0,0.10394337714863498
46,1.0,0.10390135435617547
47,0.9189252,0.2520180820148531
48,1.0,0.10169834209462192
49,0.977454,0.3179611650485437
50,1.0,0.10390135435617547
51,1.0,0.10390135435617547
52,1.0,0.10390135435617547
53,0.96684855,0.2644235731241614
54,0.9989804,0.16008037508372405
55,1.0,0.18241162704766598
56,1.0,0.10390135435617547
57,1.0,0.10390135435617547
58,1.0,0.10388035569927244
59,0.8101252,0.21141057052852644
60,1.0,0.10184247823446042
61,0.8889547,0.06811574138169736
62,1.0,0.10390135435617547
63,1.0,0.10390135435617547
64,1.0,0.10390135435617547
65,0.999842,0.11986169804072225
66,1.0,0.10390135435617547
67,1.0,0.10445962233828847
68,1.0,0.10254854368932038
69,1.0,0.10390135435617547
70,1.0,0.10390135435617547
71,1.0,0.10390135435617547
72,1.0,0.1034412955465587
73,1.0,0.10390135435617547
74,1.0,0.10390135435617547
75,1.0,0.07026644659278472
76,1.0,0.10390135435617547
77,1.0,0.1288867790173273
78,0.7193395,0.5804968808142716
79,1.0,0.10779371849554091
80,1.0,0.10610551274451689
81,1.0,0.10390135435617547
82,1.0,0.10390135435617547
83,1.0,0.3011184399197018
84,0.95536244,0.25107420740912784
85,0.99996364,0.16186947848389854
86,0.92797977,0.5555994469682006
87,1.0,0.026700898587933248
88,0.7840232,0.34312600413128297
89,1.0,0.11237877923559612
90,1.0,0.04324456388956755
91,1.0,0.10390135435617547
92,0.9278219,0.17053038285914998
93,1.0,0.10381741062411634
94,1.0,0.10390135435617547
95,1.0,0.10394337714863498
96,1.0,0.10390135435617547
97,1.0,0.12342621259029928
98,1.0,0.10390135435617547
99,1.0,0.10409521888238854
100,1.0,0.10394337714863498
101,1.0,0.10390135435617547
102,1.0,0.10390135435617547
103,1.0,0.10390135435617547
104,1.0,0.10390135435617547
105,1.0,0.10390135435617547
106,0.95809156,0.1591684765746199
107,1.0,0.10390135435617547
108,1.0,0.10394337714863498
109,1.0,0.10390135435617547
110,1.0,0.10390135435617547
111,1.0,0.10394337714863498
112,1.0,0.10051177072671443
113,1.0,0.10551463268962771
114,1.0,0.11933413557962294
115,1.0,0.10390135435617547
116,1.0,0.09904218463419605
117,1.0,0.11156351791530944
118,1.0,0.15717201707181294
119,1.0,0.10541026152924736
120,0.9999827,0.14088669950738916
121,0.9999525,0.16661874640598046
122,0.9816466,0.3171646304584493
123,1.0,0.10390135435617547
124,1.0,0.10390135435617547
125,1.0,0.10390135435617547
126,1.0,0.10394337714863498
127,0.910031,0.3235129382771368
128,0.7297151,0.24260880598908768
129,1.0,0.10390135435617547
130,1.0,0.10829135993800852
131,1.0,0.10390135435617547
132,1.0,0.10390135435617547
133,0.7280054,0.45878775167785235
134,0.92199355,0.1371485657199943
135,1.0,0.10394337714863498
136,1.0,0.10390135435617547
137,1.0,0.10369921164342026
138,1.0,0.16021160022671452
139,1.0,0.10390135435617547
140,0.99999774,0.17165823933618565
141,0.48258513,0.18084795321637426
142,0.94077164,0.09264173703256937
143,1.0,0.10248756218905472
144,0.9999996,0.14924506387921022
145,0.99999994,0.1521698290437723
146,1.0,0.10417511147142278
147,1.0,0.17631983598154793
148,1.0,0.10390135435617547
149,1.0,0.10390135435617547
150,1.0,0.10390135435617547
151,1.0,0.10381741062411634
152,1.0,0.10390135435617547
153,1.0,0.10390135435617547
154,1.0,0.07991156032849021
155,1.0,0.10390135435617547
156,1.0,0.10390135435617547
157,1.0,0.10390135435617547
158,1.0,0.10390135435617547
159,1.0,0.19652150095864146
160,1.0,0.10390135435617547
161,0.5806672,0.38691689008042895
162,0.9579521,0.1772951324707332
163,1.0,0.10390135435617547
164,1.0,0.10514631685166498
165,1.0,0.10394337714863498
166,1.0,0.10394337714863498
167,0.9665058,0.14754649339009634
168,1.0,0.10506150433555152
169,1.0,0.10422136942031912
170,0.8507241,0.2767652383826192
171,0.9997142,0.1237295625276182
172,1.0,0.10390135435617547
173,1.0,0.10390135435617547
174,0.99802417,0.16194741404218435
175,1.0,0.1653484554544098
176,1.0,0.11072944029096787
177,1.0,0.10390135435617547
178,1.0,0.10781725888324874
179,1.0,0.14767285960543958
180,1.0,0.10390135435617547
181,1.0,0.32671006052301016
182,0.9997329,0.16646562123039807
183,0.96107024,0.4547496790757381
184,0.68092006,0.18980891719745224
185,1.0,0.10458308096103372
186,1.0,0.10608764624231608
187,1.0,0.10390135435617547
188,1.0,0.10390135435617547
189,1.0,0.10392236150424586
190,0.9508306,0.140524492825334
191,1.0,0.10385936552838958
192,1.0,0.1234592847039806
193,0.97680783,0.1768992932862191
194,1.0,0.10390135435617547
195,1.0,0.17110492845786962
196,1.0,0.10390135435617547
197,1.0,0.10578478964401294
