BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,1.0,0.13784836679652382
1,0.92103064,0.4241954245831718
2,1.0,0.15322812051649928
3,0.89986485,0.4468525375735134
4,1.0,0.13821138211382114
5,1.0,0.13821138211382114
6,1.0,0.13821138211382114
7,0.9674626,0.3385939741750359
8,1.0,0.13821138211382114
9,1.0,0.10261854210898796
10,1.0,0.13953488372093023
11,1.0,0.13871066300030552
12,1.0,0.13725490196078433
13,1.0,0.11420959147424511
14,1.0,0.13825301204819276
15,1.0,0.13821138211382114
16,1.0,0.19567504383401518
17,1.0,0.13821138211382114
18,1.0,0.13821138211382114
19,0.9972888,0.12650287506534239
20,1.0,0.4948588930212207
21,1.0,0.13821138211382114
22,1.0,0.13821138211382114
23,0.9342855,0.1793675479523069
24,1.0,0.14820228003507746
25,1.0,0.12391608391608391
26,1.0,0.13821138211382114
27,1.0,0.13821138211382114
28,1.0,0.13821138211382114
29,1.0,0.13722584469472437
30,0.70697165,0.5815529991783073
31,1.0,0.13821138211382114
32,1.0,0.13821138211382114
33,1.0,0.14018691588785046
34,1.0,0.18540035362465268
35,0.76958454,0.26255741591346865
36,1.0,0.13821138211382114
37,1.0,0.13825301204819276
38,0.89318866,0.4402369613195493
39,0.7684075,0.12406417112299466
40,1.0,0.07839562443026436
41,1.0,0.13821138211382114
42,1.0,0.13821138211382114
43,1.0,0.13821138211382114
44,1.0,0.18540035362465268
45,1.0,0.18540035362465268
46,1.0,0.13821138211382114
47,0.9542343,0.33824860949424396
48,1.0,0.1949610077984403
49,0.9793392,0.3034041224234853
50,1.0,0.13825301204819276
51,1.0,0.15294787809740815
52,1.0,0.13821138211382114
53,0.9419927,0.20455974842767297
54,0.9989801,0.07288807563281488
55,1.0,0.17403519148306965
56,1.0,0.13821138211382114
57,1.0,0.13821138211382114
58,1.0,0.13821138211382114
59,0.9096399,0.16741621935296677
60,1.0,0.11969654397302613
61,0.8462719,0.4516774573278399
62,1.0,0.13821138211382114
63,1.0,0.13821138211382114
64,1.0,0.13821138211382114
65,0.99984205,0.14397496087636932
66,1.0,0.13821138211382114
67,1.0,0.13821138211382114
68,1.0,0.13780598368087035
69,1.0,0.13821138211382114
70,1.0,0.13821138211382114
71,1.0,0.13821138211382114
72,1.0,0.13821138211382114
73,1.0,0.13821138211382114
74,1.0,0.13824328403259886
75,1.0,0.09167303284950344
76,1.0,0.13821138211382114
77,1.0,0.13399503722084366
78,0.6806853,0.4362756136005404
79,1.0,0.1399819765695404
80,1.0,0.13821138211382114
81,1.0,0.13821138211382114
82,1.0,0.22706145636081942
83,1.0,0.4503056373103917
84,0.96986747,0.29487643158529236
85,0.99996364,0.15630582350839586
86,0.978142,0.8008611410118407
87,1.0,0.04591350733473042
88,0.7191553,0.18462261196367052
89,1.0,0.13821138211382114
90,1.0,0.07919966652771988
91,1.0,0.13821138211382114
92,0.92797685,0.2892951114804044
93,1.0,0.1380451127819549
94,1.0,0.13821138211382114
95,1.0,0.13821138211382114
96,1.0,0.13821138211382114
97,1.0,0.12634730538922156
98,1.0,0.13821138211382114
99,1.0,0.13821138211382114
100,1.0,0.13821138211382114
101,1.0,0.13821138211382114
102,1.0,0.13821138211382114
103,1.0,0.13821138211382114
104,1.0,0.13821138211382114
105,1.0,0.13821138211382114
106,0.95809054,0.15496609493418428
107,1.0,0.1622303166152984
108,1.0,0.18540035362465268
109,1.0,0.1618594231307757
110,1.0,0.13821138211382114
111,1.0,0.18540035362465268
112,1.0,0.13378336913163547
113,1.0,0.13821138211382114
114,1.0,0.13471050334594123
115,1.0,0.13821138211382114
116,1.0,0.1357646337726019
117,1.0,0.1335133513351335
118,1.0,0.13336650908186115
119,1.0,0.1377335744424352
120,0.9999827,0.14690496948561466
121,0.9999525,0.15366684597453828
122,0.9806108,0.24623858140784524
123,1.0,0.13821138211382114
124,1.0,0.13821138211382114
125,1.0,0.13821138211382114
126,1.0,0.18540035362465268
127,0.9183469,0.377728654324399
128,0.9433983,0.2424423467558848
129,1.0,0.13821138211382114
130,1.0,0.13821138211382114
131,1.0,0.13821138211382114
132,1.0,0.13821138211382114
133,0.41028246,0.4278069025775448
134,0.84665793,0.3546666666666667
135,1.0,0.18540035362465268
136,1.0,0.14956521739130435
137,1.0,0.13825301204819276
