layer,kl_mean,kl_std,method
12,0.07300595,0.088656925,int4
13,0.07917956,0.088087775,int4
14,0.08353833,0.084357895,int4
15,0.0870764,0.08965184,int4
16,0.0884095,0.09311504,int4
17,0.09059245,0.11333233,int4
18,0.09261513,0.117999196,int4
19,0.09337899,0.0959613,int4
20,0.097845666,0.101134695,int4
21,0.103822924,0.13326198,int4
22,0.10847252,0.110432014,int4
23,0.1080098,0.11441332,int4
24,0.1060913,0.117854215,int4
25,0.114762545,0.12576804,int4
26,0.122426875,0.14281452,int4
27,0.12235424,0.13590543,int4
28,0.109366536,0.12343799,int4
29,0.1097794,0.14357726,int4
30,0.10572266,0.11981358,int4
31,0.10622161,0.13397625,int4
32,0.11006246,0.15987493,int4
33,0.10823829,0.17445982,int4
34,0.11122015,0.18779989,int4
35,0.11067462,0.20355904,int4
36,0.11361448,0.20016359,int4
37,0.117388375,0.20019153,int4
38,0.1256774,0.23124774,int4
39,0.13961478,0.30340353,int4
40,0.17440155,0.5404464,int4
41,0.17611088,0.50240177,int4
42,0.1718,0.44000104,int4
43,0.19471008,0.5606211,int4
44,0.18732443,0.56205434,int4
45,0.16397016,0.56885976,int4
46,0.07910098,0.18059126,int4
47,0.06771712,0.20279428,int4
0,1.1592919e-05,7.560878e-05,float16
1,6.182263e-05,0.0001323494,float16
2,0.00013510621,0.00020848047,float16
3,0.00020046442,0.00024151117,float16
4,0.00025662224,0.00030937357,float16
5,0.00031291277,0.00029955333,float16
6,0.0003716067,0.0003327252,float16
7,0.00043010063,0.00040617323,float16
8,0.00045571735,0.00041398386,float16
9,0.00047802625,0.00041659488,float16
10,0.00049821555,0.00044405626,float16
11,0.00054159935,0.000463839,float16
12,0.00058672525,0.0004953911,float16
13,0.0006347944,0.00057512155,float16
14,0.00068201724,0.0006102066,float16
15,0.00069462234,0.0006041115,float16
16,0.0007346851,0.00065334555,float16
17,0.0007536597,0.00066686963,float16
18,0.00081986916,0.00070183777,float16
19,0.0008746361,0.0008427697,float16
20,0.0008548027,0.00076035556,float16
21,0.00088742806,0.00076223596,float16
22,0.0009473209,0.0012602101,float16
23,0.0009458686,0.0021699634,float16
24,0.0009535734,0.002337602,float16
25,0.001115533,0.005050885,float16
26,0.0011364825,0.0044053053,float16
27,0.0010987225,0.0020865453,float16
28,0.0010027197,0.001859488,float16
29,0.0009878981,0.0014826659,float16
30,0.00096634746,0.0021867335,float16
31,0.00099799,0.0035441795,float16
32,0.0010131244,0.003130913,float16
33,0.0010705866,0.0033020144,float16
34,0.0010935928,0.0034830072,float16
35,0.0010561394,0.0024505835,float16
36,0.0013002526,0.011185572,float16
37,0.0013165454,0.009895771,float16
38,0.0012206635,0.0028843002,float16
39,0.0013776423,0.0038179772,float16
40,0.0024445415,0.055172816,float16
41,0.002404514,0.041280475,float16
42,0.0025921352,0.045214437,float16
43,0.0018469061,0.01747753,float16
44,0.0016693963,0.016493304,float16
45,0.0012436394,0.0067455457,float16
46,0.00068076473,0.0013985324,float16
47,0.000744246,0.0011028647,float16
0,0.0008164095,0.0006479355,int8
1,0.0007644182,0.0006014712,int8
2,0.00081836333,0.00065758696,int8
3,0.0008760107,0.00070184114,int8
4,0.0010810617,0.005920251,int8
5,0.0032803642,0.090586804,int8
6,0.0031947452,0.067786805,int8
7,0.0032146748,0.05258349,int8
8,0.00611423,0.17881355,int8
9,0.004598289,0.10035216,int8
10,0.0059528397,0.14998779,int8
11,0.005892231,0.13178706,int8
12,0.0074343784,0.17716964,int8
13,0.007374903,0.15964366,int8
14,0.0053546545,0.06809525,int8
15,0.006727872,0.11677302,int8
16,0.0074729547,0.1396961,int8
17,0.0061547942,0.07581919,int8
18,0.005556361,0.04331532,int8
19,0.006259803,0.050237894,int8
20,0.0072554355,0.062922254,int8
21,0.006916211,0.047273524,int8
22,0.00767049,0.05408279,int8
23,0.0077044223,0.043047108,int8
24,0.008946351,0.06826859,int8
25,0.009029852,0.06558235,int8
26,0.009796848,0.07867718,int8
27,0.0109355915,0.09026817,int8
28,0.008798987,0.0721045,int8
29,0.008718417,0.06390901,int8
30,0.0093408795,0.072588734,int8
31,0.008876607,0.07514163,int8
32,0.009089915,0.0708574,int8
33,0.009368765,0.06061314,int8
34,0.009179971,0.054425698,int8
35,0.008289743,0.0451187,int8
36,0.009408613,0.060968887,int8
37,0.010248317,0.09018055,int8
38,0.012681733,0.13258779,int8
39,0.013148016,0.10502822,int8
40,0.016402943,0.14111263,int8
41,0.018971084,0.16483498,int8
42,0.021824824,0.21908043,int8
43,0.023845322,0.22950858,int8
44,0.027207926,0.37200576,int8
45,0.013505943,0.09526207,int8
46,0.0066584265,0.046068065,int8
47,0.004766625,0.03534648,int8
0,0.016042579,0.016408404,gptq
1,0.013948207,0.014173734,gptq
2,0.013298118,0.013405452,gptq
3,0.015370612,0.015097034,gptq
4,0.019847402,0.02264556,gptq
5,0.031266477,0.05491478,gptq
6,0.042264678,0.108663976,gptq
7,0.053286746,0.078948066,gptq
8,0.05800598,0.09167076,gptq
9,0.06804951,0.25719064,gptq
10,0.07702117,0.23931721,gptq
11,0.08283593,0.15574934,gptq
12,0.0937242,0.17315483,gptq
13,0.09942551,0.114276044,gptq
14,0.1065826,0.16169412,gptq
15,0.112759456,0.18461071,gptq
16,0.118089765,0.15396024,gptq
17,0.12002403,0.16499954,gptq
18,0.124254264,0.16212775,gptq
19,0.12601899,0.158784,gptq
20,0.12610927,0.14061104,gptq
21,0.13250144,0.1554479,gptq
22,0.13712987,0.1838878,gptq
23,0.1402341,0.19962572,gptq
24,0.13729008,0.19929796,gptq
25,0.14968623,0.20028965,gptq
26,0.16039492,0.22384822,gptq
27,0.15976082,0.23580183,gptq
28,0.1422681,0.21743597,gptq
29,0.1383656,0.22035399,gptq
30,0.14073282,0.24493383,gptq
31,0.13325763,0.21966408,gptq
32,0.13572234,0.23147249,gptq
33,0.14265355,0.25963134,gptq
34,0.14158912,0.23259144,gptq
35,0.13901457,0.22954555,gptq
36,0.14627357,0.2847254,gptq
37,0.14760096,0.26901746,gptq
38,0.16732939,0.3678876,gptq
39,0.18590997,0.42742875,gptq
40,0.18988048,0.3921069,gptq
41,0.20272323,0.6149821,gptq
42,0.21395211,0.64305365,gptq
43,0.22669622,0.68177813,gptq
44,0.22483538,0.613636,gptq
45,0.1742149,0.44153938,gptq
46,0.09500217,0.19953366,gptq
47,0.074574634,0.15968326,gptq
0,0.02280803769826889,0.020453685894608498,awq
1,0.019784241914749146,0.017801878973841667,awq
2,0.01842418499290943,0.017154298722743988,awq
3,0.020215075463056564,0.018546173349022865,awq
4,0.029607638716697693,0.029402272775769234,awq
5,0.032756488770246506,0.030263017863035202,awq
6,0.036874230951070786,0.03477560728788376,awq
7,0.043682023882865906,0.04294711351394653,awq
8,0.04492119327187538,0.041008271276950836,awq
9,0.04836533963680267,0.04378513619303703,awq
10,0.056448474526405334,0.051896337419748306,awq
11,0.061921581625938416,0.056356143206357956,awq
12,0.06895622611045837,0.06412101536989212,awq
13,0.07575304806232452,0.06925352662801743,awq
14,0.08054293692111969,0.07176881283521652,awq
15,0.08668512105941772,0.07968338578939438,awq
16,0.08572188019752502,0.08099513500928879,awq
17,0.08933866024017334,0.08909986168146133,awq
18,0.09492529183626175,0.08790048211812973,awq
19,0.09860461950302124,0.09164724498987198,awq
20,0.10037432610988617,0.09170106053352356,awq
21,0.0998682826757431,0.09202705323696136,awq
22,0.10417020320892334,0.09352709352970123,awq
23,0.10828061401844025,0.09970366954803467,awq
24,0.10458192229270935,0.09804531931877136,awq
25,0.11547019332647324,0.11321524530649185,awq
26,0.12228041887283325,0.1269729733467102,awq
27,0.12388615310192108,0.12241833657026291,awq
28,0.11131551861763,0.1310829222202301,awq
29,0.11198598891496658,0.12442328780889511,awq
30,0.11127329617738724,0.11835209280252457,awq
31,0.10616939514875412,0.11942368745803833,awq
32,0.11132688075304031,0.14628659188747406,awq
33,0.11201778799295425,0.180801123380661,awq
34,0.11489832401275635,0.1871713548898697,awq
35,0.11820268630981445,0.22273987531661987,awq
36,0.12358616292476654,0.21439366042613983,awq
37,0.12420888245105743,0.19721561670303345,awq
38,0.1390916407108307,0.27225160598754883,awq
39,0.14881499111652374,0.30277496576309204,awq
40,0.15315298736095428,0.4056670069694519,awq
41,0.1590747833251953,0.38000819087028503,awq
42,0.17232118546962738,0.5011902451515198,awq
43,0.1709727644920349,0.4831492006778717,awq
44,0.16940546035766602,0.4456309378147125,awq
45,0.1392890214920044,0.3972410261631012,awq
46,0.07591112703084946,0.1531570702791214,awq
47,0.0639195367693901,0.15157674252986908,awq
0,0.01989406906068325,0.01615990698337555,hqq
1,0.01768448017537594,0.01465911976993084,hqq
2,0.01866636797785759,0.01654035970568657,hqq
3,0.0214071124792099,0.01869502104818821,hqq
4,0.02719668671488762,0.022685639560222626,hqq
5,0.03778446838259697,0.036603428423404694,hqq
6,0.04430302977561951,0.052344292402267456,hqq
7,0.05146598443388939,0.04758011922240257,hqq
8,0.058832380920648575,0.07994211465120316,hqq
9,0.05874951183795929,0.0506548210978508,hqq
10,0.06307961046695709,0.06401482224464417,hqq
11,0.0694790631532669,0.0695294737815857,hqq
12,0.07880666106939316,0.08305788040161133,hqq
13,0.0837070643901825,0.07731055468320847,hqq
14,0.08887424319982529,0.08304017037153244,hqq
15,0.09045848250389099,0.08735466003417969,hqq
16,0.09175887703895569,0.08834964781999588,hqq
17,0.09315381944179535,0.09166184812784195,hqq
18,0.09615124762058258,0.09240823984146118,hqq
19,0.0985596776008606,0.1008707731962204,hqq
20,0.10248647630214691,0.09908898174762726,hqq
21,0.10895153880119324,0.10599061846733093,hqq
22,0.11023423075675964,0.1060013547539711,hqq
23,0.11189111322164536,0.12238998711109161,hqq
24,0.10768316686153412,0.1136745736002922,hqq
25,0.11710233986377716,0.1227479800581932,hqq
26,0.12389437109231949,0.13986335694789886,hqq
27,0.12733758985996246,0.15233813226222992,hqq
28,0.11661481857299805,0.1687873750925064,hqq
29,0.11788886040449142,0.19197684526443481,hqq
30,0.11964236199855804,0.20692414045333862,hqq
31,0.11909665167331696,0.2511163353919983,hqq
32,0.11979860812425613,0.20060744881629944,hqq
33,0.12693709135055542,0.26357898116111755,hqq
34,0.13152623176574707,0.2882362902164459,hqq
35,0.12933985888957977,0.2810840308666229,hqq
36,0.13128945231437683,0.24858011305332184,hqq
37,0.14133626222610474,0.3776058852672577,hqq
38,0.152814581990242,0.41808685660362244,hqq
39,0.1707729697227478,0.5483313798904419,hqq
40,0.15692046284675598,0.3783651292324066,hqq
41,0.1633017659187317,0.41039538383483887,hqq
42,0.1648247241973877,0.45602932572364807,hqq
43,0.1594133973121643,0.3731439709663391,hqq
44,0.17989377677440643,0.5468301773071289,hqq
45,0.1458962857723236,0.3953404724597931,hqq
46,0.08184858411550522,0.3099536597728729,hqq
47,0.06260695308446884,0.12707637250423431,hqq
