BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,0.91239643,0.1627172195892575
1,0.8039445,0.14673913043478262
2,0.9443345,0.8632335329341317
3,0.9772188,0.5295238095238095
4,0.7146661,0.18385093167701863
5,0.7160549,0.4469135802469136
6,0.4845021,0.024405908798972382
7,0.9531524,0.23615160349854228
8,0.95233864,0.7275931520644512
9,0.77354664,0.13193116634799235
10,0.9875659,0.156195462478185
11,0.99616104,0.7853624208304011
12,0.80463576,0.4225352112676056
13,0.917755,0.6184653011311525
14,0.968957,0.8556906879651479
15,0.8991776,0.39402173913043476
16,0.58812004,0.22811284046692606
17,0.9550047,0.7730723132241311
18,0.7094888,0.19644839067702552
19,0.80825144,0.16663142313385493
20,0.9773177,0.7621534752912816
21,0.88419944,0.3079922027290448
22,0.9317496,0.39046941678520625
23,0.95938903,0.48579545454545453
24,0.9812291,0.3887240356083086
25,0.96574444,0.2104909213180901
26,0.8358033,0.2544543429844098
27,0.96057737,0.6092628832354859
28,0.7204797,0.3037542662116041
29,0.85837156,0.670672675680187
30,0.9599745,0.28588807785888076
31,0.95634323,0.3815789473684211
32,0.972359,0.6207507082152974
33,0.7778583,0.13313718278778963
34,0.71920925,0.33711167086481947
35,0.95367736,0.560677966101695
36,0.77659667,0.0
37,0.9040801,0.20121686223381138
38,0.988919,0.673402512288367
39,0.87985873,0.4900964956830879
40,0.9064004,0.44899642562551556
41,0.9431387,0.6887074829931973
42,0.6862444,0.18289085545722714
43,0.7537269,0.18376068376068377
44,0.9110389,0.4130105900151286
45,0.9799135,0.6963562753036437
46,0.99073225,0.4865951742627346
47,0.78192216,0.038461538461538464
48,0.9615126,0.5094577553593947
49,0.6829119,0.0
50,0.9687399,0.7171845275840203
51,0.9711059,0.5606326889279437
52,0.75356084,0.2684630738522954
53,0.9011874,0.365296803652968
54,0.8966578,0.18945634266886327
55,0.9072367,0.5104391648668106
56,0.8708247,0.41717451523545707
57,0.99399817,0.7983193277310925
58,0.69400954,0.3695501730103806
59,0.8927073,0.4196921289573047
60,0.65938014,0.022222222222222223
61,0.9742062,0.31624605678233436
62,0.9727423,0.6662999633296663
63,0.7880574,0.3191489361702128
64,0.6185939,0.1761194029850746
65,0.98335373,0.352
66,0.836217,0.7223833377273926
67,0.64071524,0.2598075499629904
68,0.984755,0.46394984326018807
69,0.90162295,0.24339360222531292
70,0.964012,0.5748963883955003
71,0.92937684,0.6001350894967916
72,0.9735903,0.4092219020172911
73,0.8941805,0.35431537962362103
74,0.94812566,0.5841539838854073
75,0.9683548,0.597972972972973
76,0.9471504,0.4639175257731959
77,0.97863,0.7259088286208887
78,0.7983515,0.26
79,0.9720653,0.06681350954478708
80,0.90892005,0.42502482621648463
81,0.9239694,0.5391025641025641
82,0.9086696,0.4633995037220844
83,0.9789982,0.7021943573667712
84,0.9585018,0.47738693467336685
85,0.94811267,0.45517841601392517
86,0.97699887,0.5903141361256544
87,0.8226239,0.22538860103626943
88,0.9885386,0.6636173051267391
89,0.45960706,0.10410094637223975
90,0.8202083,0.1942209217264082
91,0.6470963,0.18895348837209303
92,0.9696942,0.33888
93,0.9862909,0.7363253856942497
94,0.69507504,0.2861736334405145
95,0.980425,0.5903834449178332
96,0.9191925,0.45962732919254656
97,0.96650994,0.6197475635085476
98,0.9601725,0.43407960199004975
99,0.9574319,0.590599455040872
100,0.87048745,0.2494586401039411
101,0.5577603,0.05841121495327103
102,0.9590556,0.11803392177223954
103,0.70411193,0.3508515815085158
104,0.89504796,0.5428690924299456
105,0.84484816,0.30149253731343284
106,0.8832,0.30666666666666664
107,0.7996758,0.8139023317201936
108,0.84171057,0.2529274004683841
109,0.9764012,0.5274390243902439
110,0.83421695,0.3745019920318725
111,0.99142224,0.5517241379310345
112,0.9645713,0.8191916804537934
113,0.9838249,0.9024437927663734
114,0.56381553,0.4718625817202923
115,0.96144575,0.3847980997624703
116,0.93846136,0.2146341463414634
117,0.97225296,0.48498253783469153
118,0.64774126,0.1575037147102526
119,0.9645274,0.5770850884582982
120,0.9504964,0.3783783783783784
121,0.6692424,0.08463661453541858
122,0.9418891,0.6740665993945509
123,0.7576493,0.3382183908045977
124,0.81815314,0.23040482342807925
125,0.8082706,0.17567567567567569
126,0.75503224,0.20520833333333333
127,0.9664912,0.3862138874809934
128,0.9316261,0.41424802110817943
129,0.9576651,0.7647664128421486
130,0.6262557,0.6625641025641026
131,0.7914438,0.2169811320754717
132,0.95506597,0.5972101133391456
133,0.9850606,0.5
134,0.9710253,0.6025472112428634
135,0.7059852,0.19230769230769232
136,0.968026,0.5327455919395466
137,0.93290967,0.7203152809560133
138,0.7754223,0.39911797133406834
139,0.9628338,0.6231003039513677
140,0.9608626,0.5104166666666666
141,0.73334086,0.2983606557377049
142,0.94629735,0.18971061093247588
143,0.9693809,0.19717480871100648
144,0.81577754,0.29743589743589743
145,0.8493731,0.2113587347232207
146,0.8970572,0.4467408585055644
147,0.95722085,0.424
148,0.91446245,0.8870456663560112
149,0.9930863,0.7815741305674192
150,0.96319443,0.7077546296296297
151,0.75963813,0.6456675983659428
152,0.95155203,0.41093918675782654
153,0.93366224,0.41076487252124644
154,0.9690916,0.5703001579778831
155,0.5699747,0.053393141368832296
156,0.98607934,0.41533546325878595
157,0.94184184,0.37988826815642457
158,0.9428158,0.5745697896749522
159,0.9726576,0.5234641638225256
160,0.7149208,0.24128686327077747
161,0.98367214,0.4438943894389439
162,0.6382001,0.13618677042801555
163,0.753441,0.2244367417677643
164,0.68869555,0.20927936821322804
165,0.9908397,0.14786103933390754
166,0.724882,0.2985996705107084
167,0.9884782,0.28286852589641437
168,0.9792113,0.885858234885337
169,0.9867734,0.7210884353741497
170,0.9612309,0.30969267139479906
171,0.5784981,0.41470258136924804
172,0.9856327,0.2766990291262136
173,0.99016696,0.8086506817113305
174,0.88874894,0.5207889125799574
175,0.9198934,0.4086099086099086
176,0.9314425,0.3743016759776536
177,0.9923446,0.8159050966608085
178,0.9665514,0.5654840122645641
179,0.9073412,0.25615284974093266
180,0.75900054,0.3573135755258126
181,0.70715994,0.4591619318181818
182,0.6408558,0.27989371124889284
183,0.8655792,0.38454129544907295
184,0.6684691,0.14967462039045554
185,0.943619,0.6700872242175474
186,0.97518307,0.21621621621621623
187,0.8689099,0.21982758620689655
188,0.96692985,0.5591666666666667
189,0.86755586,0.35
190,0.98392767,0.8285714285714286
191,0.86571443,0.524628616106333
192,0.9872731,0.5108303249097473
193,0.5064278,0.4743308468626591
194,0.9220719,0.3452991452991453
195,0.9800406,0.03499469777306469
196,0.9364184,0.47381546134663344
197,0.7799897,0.05588822355289421
198,0.97500515,0.38144329896907214
199,0.69863397,0.1377027474346243
200,0.9904775,0.9250325945241199
201,0.4101461,0.12219926902907993
202,0.978496,0.3468354430379747
203,0.8926583,0.31400602409638556
204,0.9852041,0.7694944301628106
205,0.9819169,0.3419593345656192
206,0.97035724,0.537590113285273
207,0.57935095,0.6567265333785157
208,0.9642944,0.43292181069958846
209,0.91677064,0.23214285714285715
210,0.93823105,0.42460850111856824
211,0.77539384,0.2334096109839817
