BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,0.92395794,0.45927956147220045
1,0.81963676,0.011986301369863013
2,0.9550233,0.8484137931034482
3,0.87377805,0.3225806451612903
4,0.6106287,0.09735576923076923
5,0.6993213,0.09112204263293511
6,0.6387111,0.75
7,0.89394236,0.13312202852614896
8,0.84675425,0.4325153374233129
9,0.8388584,0.16719745222929935
10,0.9816652,0.12075471698113208
11,0.99443185,0.7729106628242075
12,0.75870216,0.3696319018404908
13,0.89806074,0.637129575828007
14,0.975475,0.8588477366255144
15,0.965101,0.3341232227488152
16,0.74059993,0.2655217965653897
17,0.9070284,0.6101083032490975
18,0.4760688,0.14393939393939395
19,0.93989074,0.29101750336603194
20,0.9640108,0.7588619402985075
21,0.9773094,0.40765765765765766
22,0.9370113,0.3093065693430657
23,0.97197026,0.4908256880733945
24,0.99218327,0.46153846153846156
25,0.9535623,0.2595029239766082
26,0.9180564,0.5543010752688172
27,0.6793706,0.3870682019486271
28,0.7535244,0.3386454183266932
29,0.84325224,0.7684193443687115
30,0.7705499,0.21525885558583105
31,0.9863964,0.265625
32,0.9663278,0.7012630422844591
33,0.93128955,0.46473249933457544
34,0.7427856,0.1628171147292692
35,0.7610209,0.3111490329920364
36,0.7645862,0.0
37,0.87583923,0.6108541473943879
38,0.9880462,0.6722312703583062
39,0.86390847,0.24681573733371073
40,0.98228735,0.44463568559954103
41,0.9733106,0.7850827476762638
42,0.7584342,0.2376237623762376
43,0.9111085,0.36830357142857145
44,0.9551687,0.20122699386503068
45,0.97284234,0.6196769456681351
46,0.9921805,0.5129411764705882
47,0.7668684,0.0064516129032258064
48,0.9531981,0.5294117647058824
49,0.31819767,0.0
50,0.97822446,0.6870503597122302
51,0.8433371,0.2219873150105708
52,0.8666843,0.25435540069686413
53,0.6610378,0.10372340425531915
54,0.9787894,0.2731914893617021
55,0.784678,0.39730046948356806
56,0.6111608,0.11944965603502189
57,0.9956369,0.8686746987951808
58,0.93931466,0.6065857885615251
59,0.9594089,0.6756074471442095
60,0.6753167,0.03546099290780142
61,0.9505725,0.2625
62,0.8991852,0.4852304056715242
63,0.8088599,0.33112582781456956
64,0.59487253,0.12202097235462345
65,0.7047488,0.20374707259953162
66,0.8907331,0.7400557757228827
67,0.6882701,0.16927592954990214
68,0.983568,0.6661764705882353
69,0.92242205,0.4502262443438914
70,0.9133504,0.5040509259259259
71,0.8392431,0.43711180124223603
72,0.89888227,0.3588039867109635
73,0.8987166,0.3299526707234618
74,0.92681265,0.3905385002516356
75,0.87894386,0.20306513409961685
76,0.9605086,0.5136150234741784
77,0.98115975,0.6984957488554611
78,0.95786333,0.39387755102040817
79,0.92477447,0.3538083538083538
80,0.41505003,0.12428497139885596
81,0.9699283,0.6380165289256199
82,0.6807445,0.3372413793103448
83,0.99067134,0.8144083969465649
84,0.95724154,0.4488734835355286
85,0.9669483,0.6171875
86,0.85745424,0.17144638403990026
87,0.75954115,0.21209016393442623
88,0.9889318,0.8700738916256158
89,0.8776148,0.08156028368794327
90,0.6759616,0.06526955687090065
91,0.46838585,0.15941058271935699
92,0.9023733,0.26023184291459667
93,0.9835545,0.8222128378378378
94,0.7294225,0.2087912087912088
95,0.9854835,0.794331983805668
96,0.83714634,0.3466981132075472
97,0.9835295,0.6994793361535958
98,0.9223303,0.2397003745318352
99,0.9427078,0.45227272727272727
100,0.8622745,0.413823081938709
101,0.60028464,0.020448548812664908
102,0.91685677,0.2835648148148148
103,0.8192822,0.4043887147335423
104,0.90834826,0.5041924899744805
105,0.84507555,0.334384858044164
106,0.9658624,0.5260504201680672
107,0.7843968,0.6814849846299361
108,0.6424043,0.11235955056179775
109,0.9760529,0.4279661016949153
110,0.84769905,0.4
111,0.99070686,0.3654485049833887
112,0.9763688,0.7238942088463293
113,0.98740363,0.9239286446586016
114,0.48747572,0.17005111203204862
115,0.92468137,0.39166666666666666
116,0.9323082,0.267515923566879
117,0.95930624,0.23684210526315788
118,0.838994,0.39319727891156464
119,0.9613329,0.3700485044462409
120,0.99143755,0.5882352941176471
121,0.6554657,0.19154929577464788
122,0.9254461,0.6277145811789038
123,0.66628313,0.4764373232799246
124,0.65392303,0.14961610292591823
125,0.7811961,0.5153374233128835
126,0.9288388,0.360699865410498
127,0.97726965,0.6493104418801013
128,0.89450943,0.3355119825708061
129,0.8547373,0.09286577992744861
130,0.8222088,0.6905531609195402
131,0.9839983,0.5175438596491229
132,0.9773863,0.6356925749023014
133,0.9814156,0.4750499001996008
134,0.82611877,0.3002948885976409
135,0.6619401,0.25922818791946306
136,0.9705384,0.5689655172413793
137,0.8891918,0.7152224824355972
138,0.96641815,0.48360655737704916
139,0.96776855,0.6592427616926503
140,0.8771424,0.39413447782546496
141,0.75279695,0.20994475138121546
142,0.91137105,0.14705882352941177
143,0.96336395,0.29642857142857143
144,0.73218286,0.1554524361948956
145,0.7368676,0.33710407239819007
146,0.7518887,0.1490787269681742
147,0.6475521,0.07407407407407407
148,0.97182274,0.9278583537389339
149,0.99082726,0.8022339027595269
150,0.9196469,0.6748511904761905
