BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,0.8830402,0.4202389318341532
1,0.844888,0.2
2,0.9028617,0.8074191002367798
3,0.8548147,0.2864450127877238
4,0.7215166,0.2374749498997996
5,0.6722221,0.1442753143613501
6,0.84147084,0.05489417989417989
7,0.9165516,0.2
8,0.88389355,0.2956120092378753
9,0.8829595,0.1942215088282504
10,0.99064183,0.7120181405895691
11,0.9966456,0.8043478260869565
12,0.9874553,0.7366120218579235
13,0.9175808,0.7005633802816902
14,0.95200205,0.5035583103764922
15,0.99044853,0.4804270462633452
16,0.7645255,0.38308457711442784
17,0.8143738,0.4894498869630746
18,0.6230932,0.003787878787878788
19,0.9226763,0.21448999046711154
20,0.9897503,0.8142613151152861
21,0.975516,0.4946695095948827
22,0.9787921,0.4388888888888889
23,0.9808587,0.6081258191349934
24,0.9869202,0.31063829787234043
25,0.95848864,0.36401384083044985
26,0.762691,0.13771186440677965
27,0.9411271,0.6075187969924812
28,0.8043921,0.49754901960784315
29,0.81659,0.7121136173767753
30,0.78963333,0.11135371179039301
31,0.96691996,0.42028985507246375
32,0.9721577,0.6718963165075034
33,0.9608704,0.48449483161053686
34,0.65872574,0.4361150400754361
35,0.88695234,0.49629080118694363
36,0.7966821,0.0
37,0.91390115,0.18331503841931943
38,0.9918666,0.7244389027431422
39,0.8785577,0.6062463514302393
40,0.9923685,0.28311258278145696
41,0.9705706,0.1120162932790224
42,0.7273586,0.12542372881355932
43,0.7371625,0.06474820143884892
44,0.9857244,0.19145569620253164
45,0.9669992,0.6231404958677685
46,0.99668854,0.7111111111111111
47,0.9547144,0.2446043165467626
48,0.9074691,0.1731474688187821
49,0.9283655,0.0
50,0.9816025,0.7556519046144317
51,0.9882402,0.5902841429880843
52,0.98394185,0.5791527313266444
53,0.5833157,0.23275862068965517
54,0.7946998,0.20318725099601595
55,0.96413994,0.675110829639012
56,0.8035712,0.37433155080213903
57,0.9962542,0.7955742887249737
58,0.9172979,0.4777327935222672
59,0.97668695,0.5755530558680165
60,0.6542363,0.017857142857142856
61,0.940058,0.40971766250820746
62,0.98288184,0.6559097978227061
63,0.7661726,0.29
64,0.59637946,0.1934651762682717
65,0.9791038,0.3514644351464435
66,0.9500867,0.7815581854043393
67,0.64029914,0.15876777251184834
68,0.9838235,0.6430555555555556
69,0.9359642,0.2822844670789378
70,0.97744894,0.48791018998272884
71,0.77962226,0.30338062708004904
72,0.98657876,0.4881656804733728
73,0.93469,0.38799076212471134
74,0.9573183,0.5484624367458155
75,0.9829862,0.6085271317829457
76,0.9559514,0.5039920159680639
77,0.98477393,0.7049180327868853
78,0.9863234,0.40601503759398494
79,0.97899103,0.6703910614525139
80,0.92988664,0.48901379662749106
81,0.96674806,0.5591603053435115
82,0.9151394,0.4087439278278973
83,0.99513125,0.8211529732183386
84,0.625667,0.15897720956086714
85,0.8501621,0.3313708999158957
86,0.91265833,0.3693121693121693
87,0.8313553,0.2824302134646962
88,0.9974276,0.8751765038124824
89,0.8966697,0.28353658536585363
90,0.6969638,0.6704322200392927
91,0.6035484,0.18650088809946713
92,0.7029821,0.15920096852300242
93,0.98743415,0.6854794520547945
94,0.758689,0.29207920792079206
95,0.9913615,0.6635514018691588
96,0.83473754,0.32897196261682243
97,0.97873104,0.7481698389458272
98,0.8077409,0.09361069836552749
99,0.92966306,0.3875598086124402
100,0.8762156,0.05405405405405406
101,0.56587154,0.04121475054229935
102,0.93006873,0.41935483870967744
103,0.7613122,0.36966192170818507
104,0.92800885,0.5870967741935483
105,0.7964674,0.21511627906976744
106,0.9386059,0.4744525547445255
107,0.78853095,0.07651821862348178
108,0.971413,0.48525469168900803
109,0.9733619,0.3933649289099526
110,0.79361486,0.3389261744966443
111,0.99474186,0.4074074074074074
112,0.83420193,0.6605990783410138
113,0.99072576,0.6765525477707006
114,0.5663264,0.5856509471987102
115,0.9759551,0.47971781305114636
116,0.86662716,0.31004366812227074
117,0.96671313,0.06919642857142858
118,0.92978615,0.4642857142857143
119,0.97913617,0.6473448017950636
120,0.9904847,0.4625
121,0.9119892,0.3664383561643836
122,0.7163598,0.5648484848484848
123,0.8994963,0.28053534303534305
124,0.888142,0.40062597809076683
125,0.99107033,0.6837294332723949
126,0.9639227,0.4855421686746988
127,0.9875861,0.7842133620689655
128,0.9686869,0.553030303030303
129,0.7774901,0.03893662728249194
130,0.59853494,0.6580940988835726
131,0.97843903,0.38636363636363635
132,0.9843996,0.7067152103559871
133,0.97978944,0.49941656942823803
134,0.92869073,0.5832389580973952
135,0.3779465,0.17945075757575757
136,0.9832897,0.5682119205298013
137,0.9662511,0.761860680398056
138,0.94319373,0.4808795411089866
139,0.978916,0.7199402539208365
