BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,0.907173,0.37393422655298414
1,0.7970917,0.1148036253776435
2,0.9827601,0.853306342780027
3,0.9848749,0.5032258064516129
4,0.73010784,0.20053956834532374
5,0.6960516,0.15655853314527504
6,0.48061,0.7554884189325277
7,0.9346535,0.18591549295774648
8,0.8861715,0.2066187050359712
9,0.8912229,0.17662337662337663
10,0.8549099,0.3103448275862069
11,0.9967635,0.7051198963058976
12,0.9715176,0.6373333333333333
13,0.6245389,0.4900480439258751
14,0.9788607,0.7679400214209211
15,0.9428347,0.32038834951456313
16,0.7885935,0.38919558359621453
17,0.9490945,0.6722222222222223
18,0.7269267,0.03870162297128589
19,0.86672825,0.48119122257053293
20,0.9764547,0.7081745023295214
21,0.81264424,0.20998980632008155
22,0.74165654,0.18628359592215013
23,0.9754347,0.4580233793836344
24,0.9870771,0.4369747899159664
25,0.95709574,0.36768802228412256
26,0.9235402,0.4466926070038911
27,0.90826035,0.5431746936449131
28,0.9907262,0.42493638676844786
29,0.96283174,0.761057099821991
30,0.82455593,0.25380228136882127
31,0.9670333,0.2198581560283688
32,0.7684508,0.38445267054468535
33,0.84788525,0.09709521247982786
34,0.7700123,0.2373842373842374
35,0.8513812,0.44748290863890616
36,0.8063282,0.0
37,0.91370046,0.15150375939849625
38,0.9931856,0.6277141729174891
39,0.88530946,0.5519283547594973
40,0.77799016,0.18426103646833014
41,0.9766952,0.6136120042872455
42,0.76424354,0.1942675159235669
43,0.8002509,0.0735632183908046
44,0.97326016,0.16777251184834124
45,0.9521649,0.5
46,0.9924455,0.5781466113416321
47,0.76641864,0.05555555555555555
48,0.86340994,0.1527643064985451
49,0.6401364,0.0
50,0.97682184,0.6657641395908543
51,0.972473,0.4370748299319728
52,0.97650284,0.40750090155066715
53,0.7496276,0.29633113828786456
54,0.71328604,0.05416666666666667
55,0.5226699,0.29477196885428253
56,0.9148017,0.11645364171231487
57,0.9953762,0.7594654788418709
58,0.9316386,0.5269157694743508
59,0.8137818,0.2326007326007326
60,0.65644234,0.04878048780487805
61,0.9713129,0.14194444444444446
62,0.9605558,0.572188719404044
63,0.9914065,0.4930555555555556
64,0.7462812,0.22760115606936415
65,0.9666679,0.3400286944045911
66,0.87654495,0.7420859713428857
67,0.5884887,0.26040268456375837
68,0.98241884,0.5734355044699873
69,0.89430386,0.15894819466248036
70,0.9497239,0.5291508238276299
71,0.93762237,0.5755240443896424
72,0.9845856,0.31217838765008576
73,0.8877888,0.2343632253202713
74,0.94590205,0.4369747899159664
75,0.9344889,0.4528301886792453
76,0.83100325,0.23232944068838352
77,0.9651184,0.5975232198142415
78,0.9491418,0.3619489559164733
79,0.9846732,0.6910569105691057
80,0.92143303,0.4565746753246753
81,0.9742,0.49970466627288834
82,0.9735691,0.49293478260869567
83,0.9924534,0.6577181208053692
84,0.96503925,0.43033292231812575
85,0.85500723,0.2485453034081463
86,0.9181944,0.30450733752620546
87,0.7679259,0.17938931297709923
88,0.9911582,0.8047026279391425
89,0.61987793,0.1375968992248062
90,0.8537483,0.12401185770750989
91,0.73907226,0.19802590993214064
92,0.8902905,0.14584370333499252
93,0.97877526,0.4821927374301676
94,0.8314077,0.3
95,0.9865373,0.654
96,0.95246565,0.4355400696864111
97,0.9745132,0.4638869902027797
98,0.9300464,0.2508059316569955
99,0.982168,0.6577464788732394
100,0.7948727,0.19608724983134698
101,0.5210763,0.006756756756756757
102,0.96223027,0.46179775280898877
103,0.7230101,0.2818352059925094
104,0.66882676,0.35574572127139364
105,0.7853494,0.25390625
106,0.8690234,0.3031446540880503
107,0.7739623,0.7779843808107103
108,0.91893595,0.2719836400817996
109,0.9683892,0.34080717488789236
110,0.8251506,0.31493506493506496
111,0.99091506,0.37767220902612825
112,0.83586,0.6788774635818338
113,0.9858111,0.8266037735849057
114,0.49684536,0.5870843989769821
115,0.9739488,0.38927738927738925
116,0.6834258,0.18618042226487524
117,0.97713834,0.40454914703493094
118,0.90597427,0.42311886586695746
119,0.7359382,0.36105713175281773
120,0.9914745,0.03349616189811584
121,0.7445894,0.24125874125874125
122,0.6017823,0.4281564245810056
123,0.5656418,0.07256062631277449
124,0.8944311,0.4472956968022108
125,0.7783237,0.20202020202020202
126,0.7421397,0.1322314049586777
127,0.9794598,0.5843935538592027
128,0.96067715,0.47704590818363274
129,0.9452879,0.4161091096242923
130,0.5702481,0.10157618213660245
131,0.952623,0.3413793103448276
132,0.92663044,0.5082619339045288
133,0.9807748,0.43105590062111804
134,0.84890026,0.4740331491712707
135,0.44255847,0.1298922291548497
136,0.84820044,0.3653281096963761
137,0.9580326,0.7758085954807267
138,0.9300363,0.46074766355140184
139,0.96985835,0.6200564971751412
140,0.97165996,0.5938158819395642
141,0.6869722,0.15281899109792285
142,0.8667454,0.12634408602150538
143,0.9594439,0.39325842696629215
144,0.91432,0.427536231884058
145,0.82582223,0.2804511278195489
146,0.957937,0.49853372434017595
147,0.92962426,0.2639593908629442
148,0.91712075,0.8529411764705882
149,0.9903539,0.740218088518281
150,0.9247626,0.6548547129695251
151,0.6380548,0.0862760834670947
152,0.7554991,0.2927542284401754
153,0.92467403,0.30033557046979864
154,0.9675397,0.4001663893510815
155,0.625379,0.12412587412587413
156,0.9827757,0.1743827160493827
157,0.92941546,0.36673773987206826
158,0.89459157,0.3815028901734104
159,0.97806853,0.46054615513486347
160,0.6378221,0.16803953871499178
161,0.9789542,0.428099173553719
162,0.87210304,0.2054794520547945
163,0.8061229,0.2222222222222222
164,0.8839085,0.4536082474226804
165,0.9824111,0.23236514522821577
