BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,1.0,0.9963361575452255
1,0.92103064,0.45288326300984527
2,1.0,0.9574396406513195
3,0.89986485,0.42081447963800905
4,1.0,0.9980511291986702
5,1.0,0.9980511291986702
6,1.0,0.9980511291986702
7,0.9674626,0.7405620210048255
8,1.0,0.9980511291986702
9,1.0,0.32798672566371684
10,1.0,0.9887512782638337
11,1.0,0.995754446356856
12,1.0,0.9983950475753754
13,1.0,0.2691208791208791
14,1.0,0.9980511291986702
15,1.0,0.9980511291986702
16,1.0,0.27289182282793867
17,1.0,0.9980511291986702
18,1.0,0.9980511291986702
19,0.9972888,0.18258488499452355
20,1.0,0.17004752521154515
21,1.0,0.9980511291986702
22,1.0,0.9980511291986702
23,0.9342855,0.8674410659378203
24,1.0,0.9731891404753858
25,1.0,0.2846785371574795
26,1.0,0.9980511291986702
27,1.0,0.9980511291986702
28,1.0,0.9980511291986702
29,1.0,0.9812132186509733
30,0.70697165,0.799447444430491
31,1.0,0.9980511291986702
32,1.0,0.9980511291986702
33,1.0,0.989319395523236
34,1.0,0.7278876703904889
35,0.76958454,0.5189202514482929
36,1.0,0.9980511291986702
37,1.0,0.9980511291986702
38,0.89318866,0.5700355778099881
39,0.7684075,0.39211181313421406
40,1.0,0.3181376255806417
41,1.0,0.9980511291986702
42,1.0,0.9980511291986702
43,1.0,0.9980511291986702
44,1.0,0.7278876703904889
45,1.0,0.7278876703904889
46,1.0,0.9980511291986702
47,0.9542343,0.6376389624139757
48,1.0,0.21846823505026428
49,0.9793392,0.4740682825123795
50,1.0,0.9980511291986702
51,1.0,0.9417704476607203
52,1.0,0.9980511291986702
53,0.9419927,0.936663173826988
54,0.9989801,0.31773857784595155
55,1.0,0.22416793561018056
56,1.0,0.9980511291986702
57,1.0,0.9980511291986702
58,1.0,0.9980511291986702
59,0.9096399,0.6654083301874921
60,1.0,0.7085113032607563
61,0.8462719,0.29080014099400775
62,1.0,0.9980511291986702
63,1.0,0.9980511291986702
64,1.0,0.9980511291986702
65,0.99984205,0.19366159736254387
66,1.0,0.9980511291986702
67,1.0,0.9980511291986702
68,1.0,0.9981655583581748
69,1.0,0.9980511291986702
70,1.0,0.99828001375989
71,1.0,0.9980511291986702
72,1.0,0.9980511291986702
73,1.0,0.9980511291986702
74,1.0,0.9969096944031132
75,1.0,0.7631667225763167
76,1.0,0.9980511291986702
77,1.0,0.23040272263187747
78,0.6806853,0.9116498869940415
79,1.0,0.9977072108219649
80,1.0,0.9980511291986702
81,1.0,0.9980511291986702
82,1.0,0.0989490161001789
83,1.0,0.13450502152080343
84,0.96986747,0.6880815241470979
85,0.99996364,0.5299135951000765
86,0.978142,0.9591035836001239
87,1.0,0.38730489073881375
88,0.7191553,0.3352803738317757
89,1.0,0.9980511291986702
90,1.0,0.7838447653429603
91,1.0,0.9980511291986702
92,0.92797685,0.6965473145780051
93,1.0,0.9979367262723521
94,1.0,0.9980511291986702
95,1.0,0.9980511291986702
96,1.0,0.9980511291986702
97,1.0,0.9192970673830311
98,1.0,0.9980511291986702
99,1.0,0.9980511291986702
100,1.0,0.9980511291986702
101,1.0,0.9980511291986702
102,1.0,0.9980511291986702
103,1.0,0.9980511291986702
104,1.0,0.9980511291986702
