BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,1.0,0.9922904401457807
1,0.6125234,0.7281326637860562
2,1.0,0.9992969628796401
3,0.88313144,0.8559941520467836
4,1.0,0.9799303135888502
5,1.0,0.9992969628796401
6,1.0,0.9992969628796401
7,0.7734044,0.4251052240653627
8,1.0,0.9992969628796401
9,1.0,0.7336556169429097
10,1.0,0.9992969628796401
11,1.0,0.9911392405063291
12,1.0,0.9992969628796401
13,1.0,0.6884645825089039
14,1.0,0.9992969628796401
15,1.0,0.9992969628796401
16,1.0,0.9992969628796401
17,1.0,0.9992969628796401
18,1.0,0.9992969628796401
19,0.9972882,0.20711186368927928
20,1.0,0.34484549467670733
21,1.0,0.9992969628796401
22,1.0,0.9992969628796401
23,0.80948615,0.8747060799462546
24,1.0,0.9992969628796401
25,1.0,0.22391888590276082
26,1.0,0.9992969628796401
27,1.0,0.8959926179804903
28,1.0,0.9992969628796401
29,1.0,0.9738816337871631
30,0.62765807,0.2664666575753443
31,1.0,0.9992969628796401
32,1.0,0.9992969628796401
33,1.0,0.9977502812148481
34,1.0,0.15995607613469986
35,0.9046804,0.7788850375505488
36,1.0,0.999437570303712
37,1.0,0.9992969628796401
38,0.96432096,0.08864523322802453
39,0.9137908,0.552031163049527
40,1.0,0.19746835443037974
41,1.0,0.9888174447861336
42,1.0,0.9992969628796401
43,1.0,0.9977512297962052
44,1.0,0.15995607613469986
45,1.0,0.15995607613469986
46,1.0,0.9992969628796401
47,0.90846026,0.32697515601083244
48,1.0,0.9883410591375194
49,0.98529285,0.7344193693020475
50,1.0,0.9992969628796401
51,1.0,0.9992969628796401
52,1.0,0.9992969628796401
53,0.9650947,0.6995603321934538
54,0.9989802,0.32117734172528695
55,1.0,0.5788583032490975
56,1.0,0.9992969628796401
57,1.0,0.9992969628796401
58,1.0,0.9992969628796401
59,0.74654704,0.4441197954711468
60,1.0,0.9925874125874126
61,0.73200804,0.6542953542694004
62,1.0,0.9992969628796401
63,1.0,0.9992969628796401
64,1.0,0.9741523068371317
65,0.999842,0.27206743151486773
66,1.0,0.9992969628796401
67,1.0,0.9992969628796401
68,1.0,0.9970489038785835
69,1.0,0.9992969628796401
70,1.0,0.9973254504504504
71,1.0,0.9934090590380031
72,1.0,0.9945270839180466
73,1.0,0.9992969628796401
74,1.0,0.49851150202976996
75,1.0,0.4873783854851433
76,1.0,0.9992969628796401
77,1.0,0.30073529411764705
78,0.9176801,0.8711819389110226
79,1.0,0.9992969628796401
80,1.0,0.9992969628796401
81,1.0,0.9992969628796401
82,1.0,0.9786700125470514
83,1.0,0.5934690503255141
84,0.87031984,0.7533054975643703
85,0.99996364,0.616886435653685
86,0.9331034,0.6881863560732113
87,1.0,0.4349016030235892
88,0.9087978,0.4727870813397129
89,1.0,0.9992969628796401
90,1.0,0.4897596941561988
91,1.0,0.9992969628796401
92,0.9242346,0.7062876830318691
93,1.0,0.9893617021276596
94,1.0,0.9992969628796401
95,1.0,0.9992969628796401
96,1.0,0.9992969628796401
97,1.0,0.497172859450727
98,1.0,0.9992969628796401
99,1.0,0.9992969628796401
100,1.0,0.9992969628796401
101,1.0,0.9992969628796401
102,1.0,0.9992969628796401
103,1.0,0.9992969628796401
104,1.0,0.9992969628796401
105,1.0,0.9861828332170273
106,0.9580915,0.47838499184339317
107,1.0,0.9992969628796401
108,1.0,0.15995607613469986
109,1.0,0.9992969628796401
110,1.0,0.9992969628796401
