BaseFeatureIdx,GeometricSim,FunctionalJaccard
0,1.0,0.11146215089093896
1,0.78956866,0.6282278730534201
2,1.0,0.9908424908424909
3,0.883825,0.4639252336448598
4,1.0,0.9908424908424909
5,1.0,0.989010989010989
6,1.0,0.989010989010989
7,0.95911753,0.9424146147736299
8,1.0,0.9420035149384886
9,1.0,0.17712609970674487
10,1.0,0.9872029250457038
11,1.0,0.9418282548476454
12,1.0,0.9954212454212454
13,1.0,0.07875787578757876
14,1.0,0.9908424908424909
15,1.0,0.989010989010989
16,1.0,0.9908424908424909
17,1.0,0.9908424908424909
18,1.0,0.9908424908424909
19,0.99728817,0.09054487179487179
20,1.0,0.04587628865979381
21,1.0,0.9908424908424909
22,1.0,0.9908424908424909
23,0.9676868,0.9063802083333333
24,1.0,0.9908424908424909
25,1.0,0.218271476771347
26,1.0,0.9908424908424909
27,1.0,0.98992673992674
28,1.0,0.9908424908424909
29,1.0,0.8659450457951707
30,0.77476275,0.7833910957078113
31,1.0,0.9908424908424909
32,1.0,0.9908424908424909
33,1.0,0.9954001839926403
34,1.0,0.9880952380952381
35,0.9530683,0.1961904761904762
36,1.0,0.9908424908424909
37,1.0,0.9908424908424909
38,0.96613544,0.4111926605504587
39,0.6678762,0.8661927660464144
40,1.0,0.16505524861878454
41,1.0,0.8383280757097792
42,1.0,0.9908424908424909
43,1.0,0.9908424908424909
44,1.0,0.9880952380952381
45,1.0,0.9880952380952381
46,1.0,0.9908424908424909
47,0.9189252,0.7458322646832521
48,1.0,0.9517743403093721
49,0.977454,0.855393125246938
50,1.0,0.9908424908424909
51,1.0,0.9908424908424909
52,1.0,0.9908424908424909
53,0.96684855,0.8419110108673364
54,0.9989804,0.12238920020376974
55,1.0,0.03982300884955752
56,1.0,0.9908424908424909
57,1.0,0.9908424908424909
58,1.0,0.9880952380952381
59,0.8101252,0.37808417997097243
60,1.0,0.9615736505032022
61,0.8889547,0.12861189801699716
62,1.0,0.98992673992674
63,1.0,0.9908424908424909
64,1.0,0.9908424908424909
65,0.999842,0.3233654333502281
66,1.0,0.9908424908424909
67,1.0,0.9522522522522523
68,1.0,0.9717153284671532
69,1.0,0.9908424908424909
70,1.0,0.9908424908424909
71,1.0,0.9908424908424909
72,1.0,0.9836512261580381
73,1.0,0.9908424908424909
74,1.0,0.9908424908424909
75,1.0,0.588023088023088
76,1.0,0.9908424908424909
77,1.0,0.20266990291262135
78,0.7193395,0.366774650739016
79,1.0,0.856312292358804
80,1.0,0.8990509059534081
81,1.0,0.9908424908424909
82,1.0,0.9908424908424909
83,1.0,0.11950074147305981
84,0.95536244,0.6103151862464183
85,0.99996364,0.1580709979906229
86,0.92797977,0.6605070422535211
87,1.0,0.5710165825522711
88,0.7840232,0.8539148712559117
89,1.0,0.7930194805194806
90,1.0,0.7193133047210301
91,1.0,0.9908424908424909
92,0.9278219,0.5731958762886598
93,1.0,0.9845031905195989
94,1.0,0.9908424908424909
95,1.0,0.9908424908424909
96,1.0,0.9908424908424909
97,1.0,0.4841628959276018
98,1.0,0.9908424908424909
99,1.0,0.971093044263776
100,1.0,0.9908424908424909
101,1.0,0.9908424908424909
102,1.0,0.9908424908424909
103,1.0,0.9908424908424909
104,1.0,0.9908424908424909
105,1.0,0.9908424908424909
106,0.95809156,0.05407002511449254
107,1.0,0.9908424908424909
108,1.0,0.9880952380952381
109,1.0,0.9908424908424909
110,1.0,0.9908424908424909
111,1.0,0.9880952380952381
112,1.0,0.7935258092738408
113,1.0,0.9368888888888889
114,1.0,0.7946074544012688
115,1.0,0.9908424908424909
116,1.0,0.933273219116321
117,1.0,0.8220551378446115
118,1.0,0.5674074074074074
119,1.0,0.9330985915492958
120,0.9999827,0.1653211653211653
121,0.9999525,0.15425158116654955
122,0.9816466,0.9568974829858485
123,1.0,0.9908424908424909
124,1.0,0.9908424908424909
125,1.0,0.9908424908424909
126,1.0,0.9880952380952381
127,0.910031,0.5761786600496278
128,0.7297151,0.3826591314693635
129,1.0,0.9908424908424909
130,1.0,0.8563074352548037
131,1.0,0.98992673992674
132,1.0,0.9908424908424909
133,0.7280054,0.47447243022464264
134,0.92199355,0.46431654676258993
135,1.0,0.9880952380952381
136,1.0,0.9908424908424909
137,1.0,0.9917506874427131
138,1.0,0.4572250179726815
139,1.0,0.9908424908424909
140,0.99999774,0.08760199456029012
141,0.48258513,0.6843116328708645
142,0.94077164,0.7662364269616881
143,1.0,0.9470802919708029
144,0.9999996,0.3141263940520446
145,0.99999994,0.5854025583145221
146,1.0,0.971689497716895
147,1.0,0.48155067725361983
148,1.0,0.9908424908424909
149,1.0,0.9908424908424909
150,1.0,0.9908424908424909
151,1.0,0.9836065573770492
152,1.0,0.9908424908424909
153,1.0,0.9908424908424909
154,1.0,0.19134860050890584
155,1.0,0.9908424908424909
156,1.0,0.9908424908424909
157,1.0,0.9908424908424909
158,1.0,0.9908424908424909
159,1.0,0.1494234465086483
160,1.0,0.9908424908424909
161,0.5806672,0.47772194304857624
162,0.9579521,0.5735184726010414
163,1.0,0.9908424908424909
164,1.0,0.9579982126899017
165,1.0,0.9880952380952381
166,1.0,0.9880952380952381
167,0.9665058,0.8137525501020041
168,1.0,0.9660107334525939
169,1.0,0.9728997289972899
170,0.8507241,0.8774759814968568
171,0.9997142,0.10149634613153927
172,1.0,0.9908424908424909
173,1.0,0.9908424908424909
174,0.99802417,0.16381766381766383
175,1.0,0.15095238095238095
176,1.0,0.869602032176122
177,1.0,0.9908424908424909
178,1.0,0.8805194805194805
179,1.0,0.5854765506807866
180,1.0,0.9908424908424909
181,1.0,0.08737346830047948
182,0.9997329,0.1365583270345175
183,0.96107024,0.9536018268631928
184,0.68092006,0.4901172529313233
185,1.0,0.9658886894075404
186,1.0,0.9093264248704663
187,1.0,0.9908424908424909
188,1.0,0.9880952380952381
189,1.0,0.996316758747698
190,0.9508306,0.662873399715505
191,1.0,0.9826642335766423
192,1.0,0.6496062992125984
193,0.97680783,0.27372159090909093
194,1.0,0.9908424908424909
195,1.0,0.10586319218241043
196,1.0,0.9908424908424909
197,1.0,0.9646098003629764
198,1.0,0.9908424908424909
